,FACILITY_ID,FACILITY_NAME,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,STREET_UNIT,PHONE,EXT,SECOND_PHONE,SECOND_EXT,ADDRESS_KEY,ADDRESS_ID,DAYS_OF_OPERATION,HMCD_CATEGORY,HOURS_OF_OPERATION,CROSS_REF,FACILITY_OWNER_ID,PROPERTY_OWNER_ID,EMPLOYEES,BUS_NAME,IS_LAND_TRUST,SITE_ADDRESS,ADDRESS2,CROSS_STREET,CITY,STATE,ZIP,CENSUS,DISTRICT,LOCATION,CITY_CODE,MADDRESS1,MADDRESS2,MCAREOF,MCITY,MSTATE,MZIP,UPDATE_ACCT_REC,ACCTREC_ADDR,APN,SIC_CODE,AID,KEY1,KEY2,COMMENT1,DATE1,COMMENT2,CODE_1,BUS_CODE,CODE_2,BUS_TYPE,CODE_3,NOB,HMIRRP_DATE,WATER,PROCESS_EMITTENTS,STACK,GAS_EMISSIONS,PROGRAM,HAZMAT,PERMIT,EMISSION_FACTORS,CDS,SOURCE_TEST_DATA,CROP,WATER_WELL_PERMIT,COMPLAIN,SERVICE_REQUEST,ONSITE,SEPTIC,JURISDICTION,DATE_CERTIFIED,OWNER_SWITCH_DATE,SIGNATURE_OF_OWNER,ENTERED_DATE,ENTERED_BY,UPDATE_DATE,UPDATE_BY,MCOUNTRY_CODE,UDF_LATITUDE_OLD,UDF_LONGITUDE_OLD,LAST_TOUCHED,owner_id,code,city_name,status,ADDITION,BLOCK,LOT,SPLIT,FAX,EMAIL,NOTIFICATION_STATUS,PERMIT_STATUS_FACILITY,PERMIT_STATUS_INTERIM,PERMIT_STATUS_STANDARD,PERMIT_STATUS_VARIANCE,PERMIT_STATUS_CONSENT,CERT_NAME,CERT_TITLE,CERT_DATE,HYPHEN_FRACTION,POST_DIRECTIONAL,STREET_UNIT_TYPE,TEMP_FACILITY_ID,BFS_LAST_TOUCHED,IS_SHORT_REVIEW_PERIOD,REQUEST_REASON,IS_ALL_ONE_UNIT,IS_ALL_PLOT_PLAN,IS_PBRCA_CLOSURE_FINANCIAL,IS_PBRCA_SELF_CERTIFIED,IS_PBRCA_OTHER,IS_PBRCA_PRIOR_HISTORY,IS_PBR_TANK,IS_PBR_NOTIFY_AGENCY,IS_PBR_NOTIFY_OWNER,CONTRIBUTOR,CROSS_REF2,GIS_LATITUDE,GIS_LONGITUDE,GIS_ELEVATION,IS_NON_SMOKING,CONSOLIDATE_NRT,FAX_EXT,NAICS_CODE,SWIS_NUMBER,COUNTRY_CODE,OID,CERS_ID,CUPA_FACILITY_ID,IS_TEAM_CANDIDATE,SITE_ADDRESS_SUPPLEMENTAL,HORIZONTAL_ACCURACY_MEASURE,HORIZONTAL_COLLECTION_METHOD,GEOGRAPHIC_REFERENCE_POINT,HORIZONTAL_REFERENCE_DATUM,ORGANIZATION_CODE,ORGANIZATION_NAME,DATA_COLLECTION_DATE,FACILITY_STATUS,UDF_RESULTCODE,UDF_MATCHCODE,UDF_LOCATIONCO,GEOCODESTATE,UDF_WELL_PWSID
604,FA0000616,Do not use - Duplicate Lansing Elementary Preschool,551.0,,Lansing,St,,3033648297.0,,,,    551LansingStAurora,9374,,,,,OW0000717,,,,N,551 Lansing St ,,,Aurora,CO,80010,28,3.0,,,551 Lansing St,,,Aurora,CO,80010,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261972.0,mawinterbottom@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.723637,-104.859352,,,,,,,,F20C2EDA-D263-479C-9E53-4763F3798807,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
605,FA0000617,Do not use Duplicate - Lyn Knoll Elementary Preschool,12445.0,E,2nd,Ave,,3033649371.0,,,,  12445E2ndAveAurora,11547,,,,,OW0000717,,,,N,12445 E 2nd Ave ,12445 E 2nd Avenue ,,Aurora,CO,80011,28,3.0,,,12445 E 2nd Avenue,,,Aurora,CO,80011,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261972.0,mawinterbottom@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.718636,-104.840141,,,,,,,,02D08EFC-46A7-41E1-A5F6-CFBBA1571588,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
606,FA0000618,Meadowood Child Development Center,3333.0,S,Norfolk,Way,,,,,,   3333SNorfolkWayAurora,9389,,,,,OW0000717,,,,N,3333 S Norfolk Way ,,,Aurora,CO,80013,26,3.0,,,3333 S Norfolk Way,,,Aurora,CO,80013,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.656494,-104.795212,,,,,,,,1859D2A3-474D-4416-A3A7-632740D46832,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
607,FA0000619,Do not use Duplicate - Montview Elementary Preschool,2055.0,,Moline,St,,,,,,   2055MolineStAurora,9388,,,,,OW0000717,,,,N,2055 Moline St ,,,Aurora,CO,80010,30,3.0,,,2055 Moline St,,,Aurora,CO,80010,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261232.0,janeds@montview.aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.748371,-104.854118,,,,,,,,D4B48BE6-B5B1-46A5-969A-081873CE1D62,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
608,FA0000620,Do not use Duplicate - Murphy Creek Preschool,1400.0,S,Old Tom Morris,Rd,,3033660579.0,,,,   1400SOld Tom MorrisRdAurora,4786,,,,,OW0000717,,,,N,1400 S Old Tom Morris Rd ,1400 S Old Tom Morris Road,,Aurora,CO,80018,25,3.0,,,1400 S Old Tom Morris Road,,,Aurora,CO,80018,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261972.0,mawinterbottom@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.690872,-104.711861,,,,,,,,98C53E2F-9AF1-4905-B113-1711162F1A01,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
609,FA0000621,Do not use - Duplicate Park Lane Elementary Preschool,13001.0,E,30th,Ave,,3033438313.0,,,,  13001E30thAveAurora,11460,,,,,OW0000717,,,,N,13001 E 30th Ave ,13001 E 30th Avenue ,,Aurora,CO,80011,30,1.0,,,13001 E 30th Avenue,,,Aurora,CO,80011,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261236.0,slnesvold@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.757504,-104.834969,,,,,,,,915EA60D-288C-47B0-9006-DCD30BF215B5,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
610,FA0000622,Peoria Elementary Preschool,865.0,,Peoria,St,,3033400770.0,,,,    865PeoriaStAurora,9387,,,,,OW0000717,,,,N,865 Peoria St ,,,Aurora,CO,80011,30,3.0,,,865 Peoria St,,,Aurora,CO,80011,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.729805,-104.847298,,,,,,,,0F542465-E570-4224-A36E-B03403B1855C,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
611,FA0000623,Sable Elementary Preschool,2601.0,,Sable,Blvd,,3033403140.0,,,,   2601SableBlvdAurora,9367,,,,,OW0000717,,,,N,2601 Sable Blvd ,,,Aurora,CO,80011,24,3.0,,,2601 Sable Blvd,,,Aurora,CO,80011,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.754711,-104.819511,,,,,,,,7A2BD2DE-3948-4548-9D77-0926C3E2EF5A,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
612,FA0000624,Do not use - Duplicate Side Creek Elementary Preschool,19191.0,E,Iliff,Ave,,3037551785.0,,,,  19191EIliffAveAurora,5833,,,,,OW0000717,,,,N,19191 E Iliff Ave ,19191 E Iliff Place,,Aurora,CO,80013,25,3.0,,,19191 E Iliff Place,,,Aurora,CO,80013,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261239.0,rrbrown@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.682152,-104.7631,,,,,,,,A0C7A2C0-BE79-4291-91DF-04CAC8FA5551,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
613,FA0000625,Do not use - Duplicate Sixth Avenue Elementary Preschool,560.0,,Vaughn,St,,3033666019.0,,,,    560VaughnStAurora,7310,,,,,OW0000717,,,,N,560 Vaughn St ,,,Aurora,CO,80011,28,3.0,,,560 Vaughn St,,,Aurora,CO,80011,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261972.0,mawinterbottom@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.724983,-104.831108,,,,,,,,19D3327A-02C0-48DE-9C00-790440EDA6BB,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
614,FA0000626,Do not use - Duplicate Vaughn Elementary Preschool,1155.0,,Vaughn,St,,3033668430.0,,,,   1155VaughnStAurora,9365,,,,,OW0000717,,,,N,1155 Vaughn St ,,,Aurora,CO,80011,30,3.0,,,1155 Vaughn St,,,Aurora,CO,80011,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261242.0,jbleakley@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.734543,-104.836159,,,,,,,,4C1C4D18-D4C7-4732-9234-CEC7CBD17AD0,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
615,FA0000627,Virginia Court Preschool,395.0,S,Troy,St,,3033669594.0,,,,    395STroyStAurora,4784,,,,,OW0000717,,,,N,395 S Troy St ,,,Aurora,CO,80012,28,3.0,,,395 S Troy St,,,Aurora,CO,80012,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261972.0,mawinterbottom@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.707481,-104.840057,,,,,,,,0E7FAB26-DDA1-4237-A441-F5E545CCE8B4,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
616,FA0000628,Vista Peak Preschool,24551.0,E,1st,Pl,,3033643757.0,,,,  24551E1stPlAurora,11560,,,,,OW0000717,,,,N,24551 E 1st Pl ,24551 E 1st Avenue ,,Aurora,CO,80018,25,3.0,,,24551 E 1st Avenue,,,Aurora,CO,80018,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261972.0,mawinterbottom@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.71851,-104.701958,,,,,,,,A28B0ED9-12B1-4D7A-8C46-9979833D395C,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS2,,
617,FA0000629,Do not use Duplicate - Yale Elementary Preschool,16001.0,E,Yale,Ave,,3033649371.0,,,,  16001EYaleAveAurora,4782,,,820a-250p,,OW0000717,,,,N,16001 E Yale Ave ,16001 E Yale Avenue ,,Aurora,CO,80013,26,3.0,,,16001 E Yale Avenue,,,Aurora,CO,80013,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261248.0,dathompson@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.667606,-104.804024,,,,,,,,011D9636-5CCC-442E-9ED1-193508ED3C65,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
618,FA0000630,Do not use - Duplicate Altura Elementary,1650.0,,Altura,Blvd,,3033403500.0,,,,   1650AlturaBlvdAurora,9386,,,,,OW0000718,,,,N,1650 Altura Blvd ,,,Aurora,CO,80011,63,3.0,,,1650 Altura Blvd,,,Aurora,CO,80011,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7428914508,-104.8146767182,,,,,,,,740D51BB-1E2A-4250-A935-B812D6F2350B,,,N,,,,,,,,,Inactive,,,,,
619,FA0000631,Arkansas Elementary,17301.0,,Arkansas,,,,,,,  17301ArkansasAurora,2514,,,,,OW0000718,,,,N,17301 Arkansas ,,,Aurora,,,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.88593000000003,-76.98662999999993,,,,,,,,5CC113AA-D339-4A3D-B9B4-68E6543A01A2,,,N,,,,,,,,,Inactive,,,,,
620,FA0000632,Do not use - Duplicate Aurora Academy Charter School,10251.0,E,1st,Ave,,3033675983.0,,,,  10251E1stAveAurora,11554,,,,,OW0000718,,,,N,10251 E 1st Ave ,10251 E 1st Avenue ,,Aurora,CO,80010,63,3.0,,,10251 E 1st Avenue,,,Aurora,CO,80010,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033675820.0,sgarretson@aacademy.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7182283612,-104.8691704873,,,,,,,,4096FBE2-7AB7-4B27-A7F1-57CFBEE84906,,,N,,,,,,,,,Inactive,,,,,
621,FA0000633,Aurora Central High School,11700.0,E,11th,Ave,,3037557160.0,,,,  11700E11thAveAurora,11492,,,,,OW0000718,,,,N,11700 E 11th Ave ,11700 E 11th Avenue ,,Aurora,CO,80010,30,3.0,,,11700 E 11th Avenue,,,Aurora,CO,80010,,,,,,,,,,,12.0,,12.0,,16,,,,,,,3.0,,,,,,,,1.0,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.732857,-104.851784,,,,,,,,320A805B-DEC7-4871-B882-A386510D3BFF,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
622,FA0000634,Aurora Frontier K thru 8 School,3200.0,,Jericho,,,,,,,   3200JerichoAurora,2509,,,,,OW0000718,,,,N,3200 Jericho ,,,Aurora,,,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15040000000005,15.554867085000069,,,,,,,,C352ABAC-3E6B-4BCE-BFEE-AEED67CF7D7C,,,N,,,,,,,,,Inactive,,,,,
623,FA0000635,Do not use - Duplicate Aurora Hills Middle School,1009.0,S,Uvalda,St,,3033417450.0,,,,   1009SUvaldaStAurora,9384,,,,,OW0000718,,,,N,1009 S Uvalda St ,,,Aurora,CO,80012,63,3.0,,,1009 S Uvalda St,,,Aurora,CO,80012,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6993101983,-104.8378860357,,,,,,,,69DE5EF9-F92E-4EAC-BD6A-8D4D794063CA,,,N,,,,,,,,,Inactive,,,,,
624,FA0000636,Aurora Quest Academy,17315.0,E,2nd,Ave,,3033430295.0,28561.0,,,  17315E2ndAveAurora,11546,,,,,OW0000718,,,,N,17315 E 2nd Ave ,17315 E Second Place,,Aurora,CO,80011,25,3.0,,,17315 E Second Place,,,Aurora,CO,80011,,O,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.71944,-104.786903,,,,,,,,09935216-2031-4D7D-B06E-8784F6CA2150,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
625,FA0000637,Boston Elementary,1365.0,,Boston,St,,3033646878.0,,,,   1365BostonStAurora,9383,,,,,OW0000718,,,,N,1365 Boston St ,,,Aurora,CO,80110,30,3.0,,,1365 Boston St,,,Aurora,CO,80110,,,,,,,,,,,12.0,,12.0,,16,,,,,,,2.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,jshernandez-santos@apsk12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.737556,-104.880043,,,,,,,,87DBE2DF-0BC3-4525-8115-4C04DBE966B1,,,N,,,,,,,,,Active,S5HPNTSC-A,S90,AS0,,
626,FA0000638,Centretech Bakery Aurora Schools,15700.0,E,1st,Ave,,3033430295.0,,3033400510.0,,  15700E1stAveAurora,11561,,,,,OW0000718,,,,N,15700 E 1st Ave ,15700 E 1st Avenue,,Aurora,CO,80011,25,3.0,,,15700 E 1st Avenue,,,Aurora,CO,80011,,,,,,,,,,,,,2.0,,3,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.719635,-104.804184,,,,,,,,1F03F66D-2D4C-42BD-B68C-48F34A30B46D,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
627,FA0000639,Do not use - Duplicate Century Elementary,2500.0,S,Granby,Way,,3037454424.0,,,,   2500SGranbyWayAurora,7307,,,,,OW0000718,,,,N,2500 S Granby Way ,,,Aurora,CO,80014,29,3.0,,,2500 S Granby Way,,,Aurora,CO,80014,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.672009,-104.810791,,,,,,,,5B7995D8-4B96-4774-B1FA-2F563CCE5ACF,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
628,FA0000640,Do not use - Duplicate Clyde Miller Elementary,1701.0,,Espana,St,,3033647918.0,,,,   1701EspanaStAurora,7306,,,,,OW0000718,,,,N,1701 Espana St ,,,Aurora,CO,80011,63,3.0,,,1701 Espana St,,,Aurora,CO,80011,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7460455971,-104.7562238231,,,,,,,,A06DE7FF-BC1B-427B-A658-F5D8A54DD7B6,,,N,,,,,,,,,Inactive,,,,,
629,FA0000641,Columbia Middle School,17600.0,,Columbia,,,,,,,  17600ColumbiaAurora,4377,,,,,OW0000718,,,,N,17600 Columbia ,,,Aurora,,,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.69936500000006,-0.8689718129999733,,,,,,,,88E23467-8058-4C58-AA4C-E92E5051455B,,,N,,,,,,,,,Inactive,,,,,
630,FA0000642,Crawford Elementary,1600.0,,Florence,St,,3033403290.0,,,,   1600FlorenceStAurora,9381,,,,,OW0000718,,,,N,1600 Florence St ,,,Aurora,CO,80010,30,1.0,,,1600 Florence St,,,Aurora,CO,80010,,O,,,,,,,,,12.0,,2.0,,3,,,,,,,1.0,,,,,,,,1.0,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,almoore@aps.k12.co.us,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.742016,-104.871674,,,,,,,,EC23D148-5576-4916-9728-60CC9ABD0A2A,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
631,FA0000643,Dalton Elementary,17401.0,E,Dartmouth,Ave,,3036937561.0,,,,  17401EDartmouthAveAurora,7300,,,,,OW0000718,,,,N,17401 E Dartmouth Ave ,17401 E Dartmouth,,Aurora,CO,80013,26,3.0,,,17401 E Dartmouth,,,Aurora,CO,80013,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.659496,-104.786781,,,,,,,,DA29E66A-71D0-4E6E-9F01-5326D7D5B57D,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
632,FA0000644,Dartmouth Elementary,3050.0,S,Laredo,St,,3033261112.0,,,,   3050SLaredoStAurora,9380,,,,,OW0000718,,,,N,3050 S Laredo St ,,,Aurora,CO,80013,26,3.0,,,3050 S Laredo St,,,Aurora,CO,80013,,,,,,,,,,,,,2.0,,3,,,,,,,2.0,,,,,,,,1.0,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6618,-104.799522,,,,,,,,AD41E44D-37B7-41E9-AAC6-22FFBF2B6999,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
633,FA0000645,East Middle School,1275.0,,Fraser,,,,,,,   1275FraserAurora,4374,,,,,OW0000718,,,,N,1275 Fraser ,,,Aurora,,,63,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.410570000000064,6.148206556000048,,,,,,,,622537D6-0BC2-4652-A6CB-CD86AB046318,,,N,,,,,,,,,Inactive,,,,,
634,FA0000646,Do not use - Duplicate Elkhart Elementary,1020.0,,Eagle,St,,3033403050.0,,,,   1020EagleStAurora,9379,,,,,OW0000718,,,,N,1020 Eagle St ,,,Aurora,CO,80011,63,3.0,,,1020 Eagle St,,,Aurora,CO,80011,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7315210847,-104.816065275,,,,,,,,64641D2A-ED32-4B78-811E-BB26FC01A19B,,,N,,,,,,,,,Inactive,,,,,
635,FA0000647,Fletcher Elementary,10455.0,E,25th,Ave,,3033431707.0,,,,  10455E25thAveAurora,11463,,,,,OW0000718,,,,N,10455 E 25th Ave ,10455 E 25th Avenue ,,Aurora,CO,80010,63,1.0,,,10455 E 25th Avenue,,,Aurora,CO,80010,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7529281762,-104.8661411381,,,,,,,,5B228D2A-A93F-4B8E-B81D-6C09F95EC7CA,,,N,,,,,,,,,Inactive,,,,,
636,FA0000648,Fulton Elementary,755.0,,Fulton,St,,3033648078.0,,,,    755FultonStAurora,9377,,,,,OW0000718,,,,N,755 Fulton St ,,,Aurora,CO,80010,30,3.0,,,755 Fulton St,,,Aurora,CO,80010,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.0,,,N,2013-07-03 00:00:00.000,DSCHOME\,2017-10-27 00:00:00.000,TCHD.ORG\hadams,,,,2017-10-27 17:49:39.833,,,,,,,,,3033261216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.728046,-104.870682,,,,,,,,EB1610F0-CA77-43F2-8217-C5115F1EBF7E,,,N,,,,,,,,,Active,S5HPNTSCZA,S80,AS0,,
